split,source,image,label,original_image,group_key,positive,boxes
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002445.jpg,data/unified/labels/train/garbage-8uzha_002445.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-05-40_aft_DF5_jpg.rf.9307ceebafb1cfbec8a88188098a2644.jpg,garbage-8uzha:9_erip_su_11-15_14-05-40_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002446.jpg,data/unified/labels/train/garbage-8uzha_002446.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-05-40_aft_DF5_jpg.rf.ee99e7176cf61d3bc1fe687b69d1605b.jpg,garbage-8uzha:9_erip_su_11-15_14-05-40_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002447.jpg,data/unified/labels/train/garbage-8uzha_002447.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-37-44_aft_DF5_jpg.rf.4840a0a5623556237599042a8ce5145b.jpg,garbage-8uzha:9_erip_su_11-15_13-37-44_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002448.jpg,data/unified/labels/train/garbage-8uzha_002448.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-37-44_aft_DF5_jpg.rf.d411b6565fc9c1f51fe34f03e9646072.jpg,garbage-8uzha:9_erip_su_11-15_13-37-44_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002449.jpg,data/unified/labels/train/garbage-8uzha_002449.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-21-52_for_DF5_jpg.rf.32fd6bef0753c6c940afa86992a34edc.jpg,garbage-8uzha:9_dsp_su_11-10_11-21-52_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002450.jpg,data/unified/labels/train/garbage-8uzha_002450.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-21-52_for_DF5_jpg.rf.59560f006b6b57a6c51aedc4e52b172f.jpg,garbage-8uzha:9_dsp_su_11-10_11-21-52_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002451.jpg,data/unified/labels/train/garbage-8uzha_002451.txt,data/raw_garbage-8uzha/test/images/9_erip_su_11-15_13-42-38_aft_DF4_jpg.rf.0522a549be4e5bfccb69ba24f1a0064b.jpg,garbage-8uzha:9_erip_su_11-15_13-42-38_aft_DF4,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002452.jpg,data/unified/labels/train/garbage-8uzha_002452.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-05-46_aft_DF5_jpg.rf.16f18803f6f30ade5e68c13a861f10c6.jpg,garbage-8uzha:9_erip_su_11-15_14-05-46_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002453.jpg,data/unified/labels/train/garbage-8uzha_002453.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-05-46_aft_DF5_jpg.rf.7610403c821fdacb8e3905a24de6cd6e.jpg,garbage-8uzha:9_erip_su_11-15_14-05-46_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002454.jpg,data/unified/labels/train/garbage-8uzha_002454.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-20-36_for_DF5_jpg.rf.76e6ae8025f32c51d13f33a47454bda3.jpg,garbage-8uzha:9_dsp_su_11-10_11-20-36_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002455.jpg,data/unified/labels/train/garbage-8uzha_002455.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-20-36_for_DF5_jpg.rf.789cbd74f5f9fdd00c46c12198cccac6.jpg,garbage-8uzha:9_dsp_su_11-10_11-20-36_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002456.jpg,data/unified/labels/train/garbage-8uzha_002456.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-14-36_for_DF5_jpg.rf.1b289d97446f5fe94e93352384d40def.jpg,garbage-8uzha:9_dsp_su_11-10_11-14-36_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002457.jpg,data/unified/labels/train/garbage-8uzha_002457.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-14-36_for_DF5_jpg.rf.1cdcc15f898a98ae894fa2a7bbb04429.jpg,garbage-8uzha:9_dsp_su_11-10_11-14-36_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002458.jpg,data/unified/labels/train/garbage-8uzha_002458.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_12-47-18_aft_DF5_jpg.rf.b28052f22ee0d6a9b89133aee131a9fc.jpg,garbage-8uzha:9_tjdp_su_11-12_12-47-18_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002459.jpg,data/unified/labels/train/garbage-8uzha_002459.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_12-47-18_aft_DF5_jpg.rf.f8eb901bc15374252709121e17198378.jpg,garbage-8uzha:9_tjdp_su_11-12_12-47-18_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002460.jpg,data/unified/labels/train/garbage-8uzha_002460.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-11-00_for_DF5_jpg.rf.14c72820d95bd5c4afdc7395ce84b825.jpg,garbage-8uzha:9_dsp_su_11-10_11-11-00_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002461.jpg,data/unified/labels/train/garbage-8uzha_002461.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-11-00_for_DF5_jpg.rf.83b964e8d0dbf5261613e8ca6e6cde2a.jpg,garbage-8uzha:9_dsp_su_11-10_11-11-00_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002462.jpg,data/unified/labels/train/garbage-8uzha_002462.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-18_10-46-34_for_DF5_jpg.rf.562939a06eb59cd67ea876105f55eb09.jpg,garbage-8uzha:9_etc_su_11-18_10-46-34_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002463.jpg,data/unified/labels/train/garbage-8uzha_002463.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-18_10-46-34_for_DF5_jpg.rf.b1ddebba28f5116f3ef9786a2d55f57c.jpg,garbage-8uzha:9_etc_su_11-18_10-46-34_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002464.jpg,data/unified/labels/train/garbage-8uzha_002464.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_12-47-04_aft_DF5_jpg.rf.12a2fcdd9fe882d63718364b056e2c76.jpg,garbage-8uzha:9_tjdp_su_11-12_12-47-04_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002465.jpg,data/unified/labels/train/garbage-8uzha_002465.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_12-47-04_aft_DF5_jpg.rf.62fa20f9dcadd2e0a20b224adb5e2aeb.jpg,garbage-8uzha:9_tjdp_su_11-12_12-47-04_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002466.jpg,data/unified/labels/train/garbage-8uzha_002466.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-29-16_aft_DF5_jpg.rf.0e4a4c659b9b2aaf658e7870c6013db2.jpg,garbage-8uzha:9_erip_su_11-15_15-29-16_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002467.jpg,data/unified/labels/train/garbage-8uzha_002467.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-29-16_aft_DF5_jpg.rf.2c68b932bf00d5085571e37e5e3ba586.jpg,garbage-8uzha:9_erip_su_11-15_15-29-16_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002468.jpg,data/unified/labels/train/garbage-8uzha_002468.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-45-46_aft_DF5_jpg.rf.21e9909eb6f45dbd23161f8ea3ea3d8b.jpg,garbage-8uzha:9_erip_su_11-15_13-45-46_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002469.jpg,data/unified/labels/train/garbage-8uzha_002469.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-45-46_aft_DF5_jpg.rf.d8cd754bdce2a9e098463a76a3841942.jpg,garbage-8uzha:9_erip_su_11-15_13-45-46_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002470.jpg,data/unified/labels/train/garbage-8uzha_002470.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-11-08_for_DF5_jpg.rf.4da7f25824a6d5e9cb5dc0c7b3a71bd8.jpg,garbage-8uzha:9_dsp_su_11-10_10-11-08_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002471.jpg,data/unified/labels/train/garbage-8uzha_002471.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-11-08_for_DF5_jpg.rf.b59c03328af956fe23037eae12db850f.jpg,garbage-8uzha:9_dsp_su_11-10_10-11-08_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002472.jpg,data/unified/labels/train/garbage-8uzha_002472.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-10-09_aft_DF5_jpg.rf.7f64d310dfa4001c8e01f72614558236.jpg,garbage-8uzha:9_tjdp_su_11-12_15-10-09_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002473.jpg,data/unified/labels/train/garbage-8uzha_002473.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-10-09_aft_DF5_jpg.rf.d21e86b70d76e761ca56cb9e9ce36765.jpg,garbage-8uzha:9_tjdp_su_11-12_15-10-09_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002474.jpg,data/unified/labels/train/garbage-8uzha_002474.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-40-32_for_DF5_jpg.rf.07925688b703f4d697ecce0b43e88b96.jpg,garbage-8uzha:9_dsp_su_11-10_11-40-32_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002475.jpg,data/unified/labels/train/garbage-8uzha_002475.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-40-32_for_DF5_jpg.rf.c284fc87293edcde916a2610a3792c1c.jpg,garbage-8uzha:9_dsp_su_11-10_11-40-32_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002476.jpg,data/unified/labels/train/garbage-8uzha_002476.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-46-22_aft_DF5_jpg.rf.1af843ebf86440a324114f041ee71d1c.jpg,garbage-8uzha:9_erip_su_11-15_13-46-22_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002477.jpg,data/unified/labels/train/garbage-8uzha_002477.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-46-22_aft_DF5_jpg.rf.f375e5afbb53d26d22658a7d6b26c0af.jpg,garbage-8uzha:9_erip_su_11-15_13-46-22_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002478.jpg,data/unified/labels/train/garbage-8uzha_002478.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-00-54_aft_DF5_jpg.rf.bf92947cb6f60816ca6424bd0ef6f22b.jpg,garbage-8uzha:9_jap_su_11-10_15-00-54_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002479.jpg,data/unified/labels/train/garbage-8uzha_002479.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-00-54_aft_DF5_jpg.rf.ca423631f1617060dcef716ad1487b56.jpg,garbage-8uzha:9_jap_su_11-10_15-00-54_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002480.jpg,data/unified/labels/train/garbage-8uzha_002480.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-48-44_aft_DF5_jpg.rf.9a7b24e80125bd18a2634487eb15c365.jpg,garbage-8uzha:9_erip_su_11-15_13-48-44_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002481.jpg,data/unified/labels/train/garbage-8uzha_002481.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-48-44_aft_DF5_jpg.rf.e9b6c4f4944ba480ddbac4c541e18cf7.jpg,garbage-8uzha:9_erip_su_11-15_13-48-44_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002482.jpg,data/unified/labels/train/garbage-8uzha_002482.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-28-06_aft_DF5_jpg.rf.42f0db406deedcc8f80f9283f058876d.jpg,garbage-8uzha:9_erip_su_11-15_13-28-06_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002483.jpg,data/unified/labels/train/garbage-8uzha_002483.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-28-06_aft_DF5_jpg.rf.748fdadcfd9477ba8d8d61f5192cacbd.jpg,garbage-8uzha:9_erip_su_11-15_13-28-06_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002484.jpg,data/unified/labels/train/garbage-8uzha_002484.txt,data/raw_garbage-8uzha/test/images/9_tjdp_su_11-12_15-46-21_aft_DF5_jpg.rf.4632272c7f448e91b0f1316a672afcdd.jpg,garbage-8uzha:9_tjdp_su_11-12_15-46-21_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002485.jpg,data/unified/labels/train/garbage-8uzha_002485.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-31-50_for_DF5_jpg.rf.3d9ac956611fb0fb9518ec051cb98663.jpg,garbage-8uzha:9_dsp_su_11-10_10-31-50_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002486.jpg,data/unified/labels/train/garbage-8uzha_002486.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-31-50_for_DF5_jpg.rf.9a15291e0d4bf79cca75a0466b886797.jpg,garbage-8uzha:9_dsp_su_11-10_10-31-50_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002487.jpg,data/unified/labels/train/garbage-8uzha_002487.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-09-48_aft_DF5_jpg.rf.3e8544b42300f9d899d9645e2bce261e.jpg,garbage-8uzha:9_erip_su_11-15_14-09-48_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002488.jpg,data/unified/labels/train/garbage-8uzha_002488.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-09-48_aft_DF5_jpg.rf.559bb4b5c1a030f6766964623e973c79.jpg,garbage-8uzha:9_erip_su_11-15_14-09-48_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002489.jpg,data/unified/labels/train/garbage-8uzha_002489.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-03-14_for_DF5_jpg.rf.76f39482f16355f838d0c6a6cbf04109.jpg,garbage-8uzha:9_dsp_su_11-10_11-03-14_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002490.jpg,data/unified/labels/train/garbage-8uzha_002490.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-03-14_for_DF5_jpg.rf.c9773b8fc57e270ac2e24d69ff204700.jpg,garbage-8uzha:9_dsp_su_11-10_11-03-14_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002491.jpg,data/unified/labels/train/garbage-8uzha_002491.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-20-24_aft_DF5_jpg.rf.7095b4e9d7dc4e4cd7337a2c14287a27.jpg,garbage-8uzha:9_erip_su_11-15_15-20-24_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002492.jpg,data/unified/labels/train/garbage-8uzha_002492.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-20-24_aft_DF5_jpg.rf.838b5e7a5551c1760150205a05c77697.jpg,garbage-8uzha:9_erip_su_11-15_15-20-24_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002493.jpg,data/unified/labels/train/garbage-8uzha_002493.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-37-46_aft_DF5_jpg.rf.2b95cfcb65f831d7ff10cd3e68720879.jpg,garbage-8uzha:9_erip_su_11-15_15-37-46_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002494.jpg,data/unified/labels/train/garbage-8uzha_002494.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-37-46_aft_DF5_jpg.rf.3fec1fd38d095dccd59fde2764e5313a.jpg,garbage-8uzha:9_erip_su_11-15_15-37-46_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002495.jpg,data/unified/labels/train/garbage-8uzha_002495.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-12-23_aft_DF5_jpg.rf.9792f4dd96453d2ffb58831fb74ce4fa.jpg,garbage-8uzha:9_jap_su_11-10_14-12-23_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002496.jpg,data/unified/labels/train/garbage-8uzha_002496.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-12-23_aft_DF5_jpg.rf.d8b28cadaa17dc2c4a39c1c06f33a122.jpg,garbage-8uzha:9_jap_su_11-10_14-12-23_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002497.jpg,data/unified/labels/train/garbage-8uzha_002497.txt,data/raw_garbage-8uzha/test/images/9_etc_su_11-25_20-08-49_nig_DF5_jpg.rf.8b18cc44b28f26a1f699ff860040a15a.jpg,garbage-8uzha:9_etc_su_11-25_20-08-49_nig_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002498.jpg,data/unified/labels/train/garbage-8uzha_002498.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-10-30_aft_DF5_jpg.rf.204697d201c5458af62cd7d7669bcd54.jpg,garbage-8uzha:9_erip_su_11-15_15-10-30_aft_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002499.jpg,data/unified/labels/train/garbage-8uzha_002499.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-10-30_aft_DF5_jpg.rf.4e1c2b169e592b6d33ada50a6f048671.jpg,garbage-8uzha:9_erip_su_11-15_15-10-30_aft_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002500.jpg,data/unified/labels/train/garbage-8uzha_002500.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-06-48_for_DF5_jpg.rf.24acaeea2c237749096dda69736a75e8.jpg,garbage-8uzha:9_dsp_su_11-10_11-06-48_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002501.jpg,data/unified/labels/train/garbage-8uzha_002501.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-06-48_for_DF5_jpg.rf.57ec4580d4610a6ea7024af6bf77370c.jpg,garbage-8uzha:9_dsp_su_11-10_11-06-48_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002502.jpg,data/unified/labels/train/garbage-8uzha_002502.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-10-04_aft_DF5_jpg.rf.04654c3cdbdb46e3371f5266474bbe7f.jpg,garbage-8uzha:9_tjdp_su_11-12_15-10-04_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002503.jpg,data/unified/labels/train/garbage-8uzha_002503.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-10-04_aft_DF5_jpg.rf.93efff0bb7d7b4c09f8082aadf45d17a.jpg,garbage-8uzha:9_tjdp_su_11-12_15-10-04_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002504.jpg,data/unified/labels/train/garbage-8uzha_002504.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_021807234_09_jpg.rf.47f0e93a2c3147baabb5be23bec91235.jpg,garbage-8uzha:KakaoTalk_20230603_021807234_09,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002505.jpg,data/unified/labels/train/garbage-8uzha_002505.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_021807234_09_jpg.rf.8053ef8fbffef22964fb560d17bc9c3f.jpg,garbage-8uzha:KakaoTalk_20230603_021807234_09,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002506.jpg,data/unified/labels/train/garbage-8uzha_002506.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-37-07_aft_DF5_jpg.rf.6d21b6e3e5109213d1f8c12e1b8dcd54.jpg,garbage-8uzha:9_jap_su_11-10_14-37-07_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002507.jpg,data/unified/labels/train/garbage-8uzha_002507.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-37-07_aft_DF5_jpg.rf.ec7f5f54bebf5ddd06bc9c75109d25d8.jpg,garbage-8uzha:9_jap_su_11-10_14-37-07_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002508.jpg,data/unified/labels/train/garbage-8uzha_002508.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-29-44_aft_DF5_jpg.rf.127450f8bf8ce43b0ad93bf5834757f4.jpg,garbage-8uzha:9_erip_su_11-15_15-29-44_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002509.jpg,data/unified/labels/train/garbage-8uzha_002509.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-29-44_aft_DF5_jpg.rf.499378178f412e4409cdb00cd8c6ded3.jpg,garbage-8uzha:9_erip_su_11-15_15-29-44_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002510.jpg,data/unified/labels/train/garbage-8uzha_002510.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-09-32_aft_DF5_jpg.rf.54691b2d94238899ea28c7fa22edb698.jpg,garbage-8uzha:9_erip_su_11-15_14-09-32_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002511.jpg,data/unified/labels/train/garbage-8uzha_002511.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-09-32_aft_DF5_jpg.rf.e7a2054f45a3248f82aaf9aece824230.jpg,garbage-8uzha:9_erip_su_11-15_14-09-32_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002512.jpg,data/unified/labels/train/garbage-8uzha_002512.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-20-18_aft_DF4_jpg.rf.1bd54f636058b931db7c1612b1e4b4d3.jpg,garbage-8uzha:9_erip_su_11-15_15-20-18_aft_DF4,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002513.jpg,data/unified/labels/train/garbage-8uzha_002513.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-20-18_aft_DF4_jpg.rf.c5ff28556d5bd520614c0b3dc0396e24.jpg,garbage-8uzha:9_erip_su_11-15_15-20-18_aft_DF4,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002514.jpg,data/unified/labels/train/garbage-8uzha_002514.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-13-40_aft_DF5_jpg.rf.173e33b3ad7d05a801b0fc72e713f8cd.jpg,garbage-8uzha:9_erip_su_11-15_14-13-40_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002515.jpg,data/unified/labels/train/garbage-8uzha_002515.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-13-40_aft_DF5_jpg.rf.96171d3d34911149f738ee681e113ecd.jpg,garbage-8uzha:9_erip_su_11-15_14-13-40_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002516.jpg,data/unified/labels/train/garbage-8uzha_002516.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022900719_13_jpg.rf.326e54f343ab968a599d3cdf3090f6b9.jpg,garbage-8uzha:KakaoTalk_20230603_022900719_13,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002517.jpg,data/unified/labels/train/garbage-8uzha_002517.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022900719_13_jpg.rf.e0540ad5aa2eb3fda97db98cdec29c04.jpg,garbage-8uzha:KakaoTalk_20230603_022900719_13,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002518.jpg,data/unified/labels/train/garbage-8uzha_002518.txt,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_17-14-55_aft_DF5_jpg.rf.683425aa3fc38c4fc4d64434732a981b.jpg,garbage-8uzha:9_erip_su_10-20_17-14-55_aft_DF5,1,3
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002519.jpg,data/unified/labels/train/garbage-8uzha_002519.txt,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_17-14-55_aft_DF5_jpg.rf.fcba4c514b22700fba9b98e3ac31e952.jpg,garbage-8uzha:9_erip_su_10-20_17-14-55_aft_DF5,1,3
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002520.jpg,data/unified/labels/train/garbage-8uzha_002520.txt,data/raw_garbage-8uzha/train/images/9_etc_su_12-02_14-09-38_aft_DF5_jpg.rf.9ab746bef1c14754a37b44a9685e0ecd.jpg,garbage-8uzha:9_etc_su_12-02_14-09-38_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002521.jpg,data/unified/labels/train/garbage-8uzha_002521.txt,data/raw_garbage-8uzha/train/images/9_etc_su_12-02_14-09-38_aft_DF5_jpg.rf.ce161a6e59bf7cedd2a1e66684589707.jpg,garbage-8uzha:9_etc_su_12-02_14-09-38_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002522.jpg,data/unified/labels/train/garbage-8uzha_002522.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-52-54_for_DF5_jpg.rf.3debded39f664642c34a5183ae46daaf.jpg,garbage-8uzha:9_dsp_su_11-10_10-52-54_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002523.jpg,data/unified/labels/train/garbage-8uzha_002523.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-52-54_for_DF5_jpg.rf.af4433da19ccb00f81d88aed74f1d4a5.jpg,garbage-8uzha:9_dsp_su_11-10_10-52-54_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_002524.jpg,data/unified/labels/train/garbage-8uzha_002524.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-37-50_aft_DF4_jpg.rf.224ae87df5513ac445918bf50d7b6be9.jpg,garbage-8uzha:9_erip_su_11-15_13-37-50_aft_DF4,1,1
