grupo,source,image_id,path,original_image,file_size,file_sha256,phash,erro
train,garbage-mvzg3,garbage-mvzg3_000272.jpg,data/unified/images/train/garbage-mvzg3_000272.jpg,data/raw_garbage-mvzg3/valid/images/9_erip_su_11-15_15-29-02_aft_DF5_jpg.rf.684ef94fcc82f5a5bd7ec57c8b476836.jpg,128341,50166a24e37adc9ab1a6a7fb32072815b71fc3cead828c0325a96c295b67c99c,8ee23899b4e2a3d3,
train,garbage-mvzg3,garbage-mvzg3_000273.jpg,data/unified/images/train/garbage-mvzg3_000273.jpg,data/raw_garbage-mvzg3/train/images/06_jpg.rf.10f59b18798f6df60f4732c38ab073af.jpg,70372,21ad249cfe9b2cff4d6fb9820815205bdb680eaab0b0f5cb9dd8e090b0180a1b,d0a50fa6237ac9b9,
train,garbage-mvzg3,garbage-mvzg3_000274.jpg,data/unified/images/train/garbage-mvzg3_000274.jpg,data/raw_garbage-mvzg3/train/images/06_jpg.rf.626ebe6f160b11e89f6f38b4367821f6.jpg,70074,dae119841389f2d2809e648f458ab408ebede966022661fee5962d1ee5f6b1e1,d3715c78278e3c94,
train,garbage-mvzg3,garbage-mvzg3_000275.jpg,data/unified/images/train/garbage-mvzg3_000275.jpg,data/raw_garbage-mvzg3/valid/images/96_jpg.rf.553d77001ad4e145998d7fbe389159c4.jpg,34509,d66ae8e941cb30b8aaf9d10744c51a7bae41dc475f22ede2f6b61a74c3cd2b97,a6ce8c67aa14f9a4,
train,garbage-mvzg3,garbage-mvzg3_000276.jpg,data/unified/images/train/garbage-mvzg3_000276.jpg,data/raw_garbage-mvzg3/test/images/9_dsp_su_11-10_09-33-17_for_DF5_jpg.rf.a620e1d6791459ea372c4cf1aebef482.jpg,173253,4cbc12c07e5c4ee1f5668d710ef9beb852824b03f373c7c153d051a8878d481f,96267fecfc3800e1,
train,garbage-mvzg3,garbage-mvzg3_000277.jpg,data/unified/images/train/garbage-mvzg3_000277.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_09-33-17_for_DF5_jpg.rf.ed1c16cd4bc467ea5f8b42a575bda707.jpg,172902,a11319ef96b0a46908e48862f1985631c1c164539087212daf54aaf47aecf637,96267ffcfc3800c1,
train,garbage-mvzg3,garbage-mvzg3_000278.jpg,data/unified/images/train/garbage-mvzg3_000278.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_09-33-17_for_DF5_jpg.rf.5b9be18f804acd48e3b7ea01ae2ed5dd.jpg,173419,4cba7facbb54b183bbc2dd1b698d41fab32fc5a2c8dde038c462186758392bd0,96267fecfc3800e1,
train,garbage-mvzg3,garbage-mvzg3_000279.jpg,data/unified/images/train/garbage-mvzg3_000279.jpg,data/raw_garbage-mvzg3/train/images/284_jpg.rf.015f7b2fec86ac8f378ea7be4463a17b.jpg,49440,1f7b28e4c7ac1f8001cc6cacf1f6a8abda4f77eae5c94ec49c1cb988a4ae282e,95f63f6658a0c217,
train,garbage-mvzg3,garbage-mvzg3_000280.jpg,data/unified/images/train/garbage-mvzg3_000280.jpg,data/raw_garbage-mvzg3/train/images/284_jpg.rf.940cd55b2151f9f21e9533043eae2b67.jpg,49461,1498c2d85eb4ed49484423faefb486efc8eb99291f6865ecfb3ac3bfa09ce2e6,930f21bc7da426f4,
train,garbage-mvzg3,garbage-mvzg3_000281.jpg,data/unified/images/train/garbage-mvzg3_000281.jpg,data/raw_garbage-mvzg3/train/images/132_jpg.rf.77277e73773a696439d999af3e9a1c2c.jpg,40285,e163f1e10ef53beb80038589827c2a7a2e889505f3c3ab85e0263fd854c7caad,c6eb843898987dd6,
train,garbage-mvzg3,garbage-mvzg3_000282.jpg,data/unified/images/train/garbage-mvzg3_000282.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-09-at-12-02-04-PM-1-_jpeg_jpg.rf.171db562a3ba339bb1121d0278baf7b7.jpg,65339,29e6a2ac353d08c8f9342e817902fae742fc75bbfd4d0f37b7c711f93944b025,d3cb8ed8f028ce52,
train,garbage-mvzg3,garbage-mvzg3_000283.jpg,data/unified/images/train/garbage-mvzg3_000283.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-09-at-12-02-04-PM-1-_jpeg_jpg.rf.775ae0777917cceb9bebe3dbc1c8d101.jpg,66306,a3b6e19305b933fdb3438b00bac46f2e85efa431dd3dd67f5d08d250858532ec,d3cb8ed8f070ce30,
train,garbage-mvzg3,garbage-mvzg3_000284.jpg,data/unified/images/train/garbage-mvzg3_000284.jpg,data/raw_garbage-mvzg3/valid/images/WhatsApp-Image-2023-05-09-at-12-02-04-PM-1-_jpeg_jpg.rf.1ac18e3dd7ec6c96cc3f6808b68012ae.jpg,58348,994ff3bd541256143b946b264f39505e9dc69113a3530c15d9458e84d1f70851,d3cb8ed8f0ccc831,
train,garbage-mvzg3,garbage-mvzg3_000285.jpg,data/unified/images/train/garbage-mvzg3_000285.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_11-19-30_for_DF5_jpg.rf.5d10d8bc75e69a754b51843eca83dcca.jpg,77829,8e529310356a90470003aed8924a7c2ea6733442ae0934d6d480a9bce209270a,d57e38d84a613723,
train,garbage-mvzg3,garbage-mvzg3_000286.jpg,data/unified/images/train/garbage-mvzg3_000286.jpg,data/raw_garbage-mvzg3/train/images/39_jpg.rf.2640fc1d34708f7cad289f77a1581fde.jpg,94678,18cef32c80ef0abce9d39aa422f92e3bff120446e7f8ce60dd94253d968a4952,d268278c9b868abf,
train,garbage-mvzg3,garbage-mvzg3_000287.jpg,data/unified/images/train/garbage-mvzg3_000287.jpg,data/raw_garbage-mvzg3/train/images/39_jpg.rf.827d2e084b083d246c2a3f999466a4ce.jpg,94330,47833b06031ed0bc685d365f2334031fb14e74318b759fc169bca24125868a76,9f3f6076424a2cd6,
train,garbage-mvzg3,garbage-mvzg3_000288.jpg,data/unified/images/train/garbage-mvzg3_000288.jpg,data/raw_garbage-mvzg3/valid/images/41_jpg.rf.51ab4540fe311e1e9ac2a6663e7c73f9.jpg,28703,d33886bce2eaef6084e3ce3d8be3a19c88235e28a0b9b2dbd4505627c8373c3a,f06761c730873c79,
train,garbage-mvzg3,garbage-mvzg3_000289.jpg,data/unified/images/train/garbage-mvzg3_000289.jpg,data/raw_garbage-mvzg3/train/images/244_jpg.rf.c7be12ebf2ce57ee35ee9fb75c97493f.jpg,31148,15c5649408bf5f017e96f313d0f1220aea902721e5876c2c6cb6354b6b0c3e81,ab3bf441d2c0e9d2,
train,garbage-mvzg3,garbage-mvzg3_000290.jpg,data/unified/images/train/garbage-mvzg3_000290.jpg,data/raw_garbage-mvzg3/valid/images/244_jpg.rf.79ab4597d7a5f86555d1112abdb60fd8.jpg,32192,d71f158e356ba5aee6b48d8b6b7aef396f8350c772c476d0d99ba08284659fa8,af80f296c71bc925,
train,garbage-mvzg3,garbage-mvzg3_000291.jpg,data/unified/images/train/garbage-mvzg3_000291.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-09-at-12-02-05-PM-2-_jpeg_jpg.rf.6b935dc9391c42f78bb36777a11d00e5.jpg,73263,4eaad982eadc99bdccb5d8f938eaf4850efaa4981c2c6c23e8c88e07de901081,9d95d1dd5e12232a,
train,garbage-mvzg3,garbage-mvzg3_000292.jpg,data/unified/images/train/garbage-mvzg3_000292.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-09-at-12-02-05-PM-2-_jpeg_jpg.rf.6bd8ad6315c238faa331197f9fec7380.jpg,73311,d807ac1c0c36661f2b636a5569522bd78dfe05218bea4647851a4edb99e86709,9d95d1dd5e12232a,
train,garbage-mvzg3,garbage-mvzg3_000293.jpg,data/unified/images/train/garbage-mvzg3_000293.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-09-at-12-02-05-PM-2-_jpeg_jpg.rf.7edda914671ce0e216125d5e155e86a3.jpg,73159,15a266ecc80b885c2c57752cee7993bb3eb938511fa2f82cf5de10a2d5109d1d,9d95d1dd5e12232a,
train,garbage-mvzg3,garbage-mvzg3_000294.jpg,data/unified/images/train/garbage-mvzg3_000294.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_09-21-14_for_DF5_jpg.rf.8445acfdb644d715b9f51d86a10e2b11.jpg,105952,85ca8db1c716e2f960563664b3cfe572da28ee264cbcd08f27a01e7152261c9b,d87b3c8758e4e1b0,
train,garbage-mvzg3,garbage-mvzg3_000295.jpg,data/unified/images/train/garbage-mvzg3_000295.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_10-17-47_for_DF5_jpg.rf.2e944ac5c83639814daa74a981a790f0.jpg,167134,f4b78ab9f4af716cfd01eeb2b8e0d8dea60ca44aaa984a3ef4e89dc5ca1bef00,cd71e43a8c3e190f,
train,garbage-mvzg3,garbage-mvzg3_000296.jpg,data/unified/images/train/garbage-mvzg3_000296.jpg,data/raw_garbage-mvzg3/train/images/289_jpg.rf.9cee2fb74e230998c500af0b6fb84156.jpg,67478,94ef156373e312b1a01dc0e29b1887aae1645d38069c8e975735e070e2410e47,acaa67953509b1ce,
train,garbage-mvzg3,garbage-mvzg3_000297.jpg,data/unified/images/train/garbage-mvzg3_000297.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_11-33-32_for_DF5_jpg.rf.d523b32f81dba275ff0d0c5d510d79b9.jpg,156897,a7a57c99820471d9ce23b1edef366703968c294b3a8b1afd51beea71be06bc5e,c9a93329bd92989d,
train,garbage-mvzg3,garbage-mvzg3_000298.jpg,data/unified/images/train/garbage-mvzg3_000298.jpg,data/raw_garbage-mvzg3/train/images/9_erip_su_11-15_13-47-04_aft_DF5_jpg.rf.84e197dde7b03a225545e0c722051e76.jpg,181781,3395b16fd40674450e2a5070235def701d2877dfba003083c3d9a3c7cfbe0486,c36d5e2bad504aaa,
train,garbage-mvzg3,garbage-mvzg3_000299.jpg,data/unified/images/train/garbage-mvzg3_000299.jpg,data/raw_garbage-mvzg3/train/images/232_jpg.rf.48b1435053e998a3c30d2d4adc7bf920.jpg,34108,aaec0d7a33c5c71ee070513985a10637b39883025ce0f404d4583da791473917,a38d51345f833d72,
train,garbage-mvzg3,garbage-mvzg3_000300.jpg,data/unified/images/train/garbage-mvzg3_000300.jpg,data/raw_garbage-mvzg3/train/images/232_jpg.rf.6327a7fd69b68f76161bc770bea9ab42.jpg,35320,a1e89914a5487419a42afa5b1a4a5271c9e69a73ed639e2e7ca0aecb7391f704,c5d697e64aa58d11,
train,garbage-mvzg3,garbage-mvzg3_000301.jpg,data/unified/images/train/garbage-mvzg3_000301.jpg,data/raw_garbage-mvzg3/valid/images/229_jpg.rf.0c6d229a1adb46dbf2154965cb130172.jpg,33298,665bac8243d1b550a0f735edbc9da3aba2f3eea45f51dd1f07871ac6a302d09a,f2c5d578c750982b,
train,garbage-mvzg3,garbage-mvzg3_000302.jpg,data/unified/images/train/garbage-mvzg3_000302.jpg,data/raw_garbage-mvzg3/train/images/302_jpg.rf.83433fd060d9ffc48c6fe555ea35b419.jpg,37041,8a2bbb23cbaf8e7302e348939278530b900dba8b9b9d7eaac93168d86bb6e1e3,baa1971ec85e88cd,
train,garbage-mvzg3,garbage-mvzg3_000303.jpg,data/unified/images/train/garbage-mvzg3_000303.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_09-33-21_for_DF5_jpg.rf.6a1dd97f052e9cbdc002319bc96e2fea.jpg,174234,e624f128735dbd303b4e1d8436f8cb805c3ff4814b190ac62cd33046798fb051,9499e0c51f5cf463,
train,garbage-mvzg3,garbage-mvzg3_000304.jpg,data/unified/images/train/garbage-mvzg3_000304.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_09-33-21_for_DF5_jpg.rf.d6b5d6b538f6fa265881c4bcfa1c9efa.jpg,174402,cb5bdfd8afc0af60b77af0020b6f005b6b1cdea9547ad42e25e590b1a3f2a713,9498e0c51f7cf463,
train,garbage-mvzg3,garbage-mvzg3_000305.jpg,data/unified/images/train/garbage-mvzg3_000305.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_09-33-21_for_DF5_jpg.rf.863d4dc426235a6a4a177a180a99386b.jpg,174006,19cf5c46912f16ea350f10c8754004d757f743172edb1130762564dacced96d9,9498e0c51f7cf073,
train,garbage-mvzg3,garbage-mvzg3_000306.jpg,data/unified/images/train/garbage-mvzg3_000306.jpg,data/raw_garbage-mvzg3/valid/images/150_jpg.rf.213a322f078dda90fb797eea0329cbc6.jpg,32420,48f19d31b0e2fd55ced1a5958de13bb3e9f32d0be67ddc58846cd48624fba4b4,d28cf1d1c4d2b1e5,
train,garbage-mvzg3,garbage-mvzg3_000307.jpg,data/unified/images/train/garbage-mvzg3_000307.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_10-19-03_for_DF4_jpg.rf.ff20cf2c1c8a7003a4928feff80af51a.jpg,149630,da88501ebb13eec85cf8d5675b29b1ab28f21fe09ab948457800b4d98715de68,e8d2e2471de96427,
train,garbage-mvzg3,garbage-mvzg3_000308.jpg,data/unified/images/train/garbage-mvzg3_000308.jpg,data/raw_garbage-mvzg3/train/images/249_jpg.rf.78c56e78a90d3a5dbd8c364d2e348e8a.jpg,40187,0f62e9cac1275a6db456a43351fe5a38888367cd03699ee5a30cfd86b08ab043,ea6a9535c8b48bc6,
train,garbage-mvzg3,garbage-mvzg3_000309.jpg,data/unified/images/train/garbage-mvzg3_000309.jpg,data/raw_garbage-mvzg3/train/images/249_jpg.rf.dd7a9332429f8166ad0441ac6140a2de.jpg,39715,7c3f2b98bbadcb6bd8f926b21e75cc57ee0c74f26255ef26c8f9f4c9d77a3ebd,fa9c81619e629667,
train,garbage-mvzg3,garbage-mvzg3_000310.jpg,data/unified/images/train/garbage-mvzg3_000310.jpg,data/raw_garbage-mvzg3/train/images/65_jpg.rf.bb179ff33031b1a04818967ee665b137.jpg,32236,5d3cf6f566bce2677ab4fe10300de439dab98629cabfa6d87223edc12528ce05,b1da8d61f0e10f99,
train,garbage-mvzg3,garbage-mvzg3_000311.jpg,data/unified/images/train/garbage-mvzg3_000311.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_11-14-50_for_DF5_jpg.rf.6250ab7fcd4e98ed3a7f9046e93ac754.jpg,128177,0118091f51b4bfcae6b917cfdee3367ddd2e14339f883110be27edc20e376e9b,c6721c071f0fc3d5,
train,garbage-mvzg3,garbage-mvzg3_000312.jpg,data/unified/images/train/garbage-mvzg3_000312.jpg,data/raw_garbage-mvzg3/train/images/37_jpg.rf.33c1f2f9fa3f8c93bfe7936ea662b484.jpg,30917,a792ad2ac51c156b35d0e4f385e2cae3b3c69725ac76344946e8c69bc2a27a91,c2b731498eb54d4e,
train,garbage-mvzg3,garbage-mvzg3_000313.jpg,data/unified/images/train/garbage-mvzg3_000313.jpg,data/raw_garbage-mvzg3/train/images/37_jpg.rf.6434a014dd47f92ce4040876cee6f174.jpg,30388,07e94341c4320163b887b7f0b44d8c06e4a22147ef4a8597f05699c497516773,cc6c649b1bb9c18d,
train,garbage-mvzg3,garbage-mvzg3_000314.jpg,data/unified/images/train/garbage-mvzg3_000314.jpg,data/raw_garbage-mvzg3/train/images/184_jpg.rf.5790d9b8a96a72d1e6042f3483471ca4.jpg,43846,8e9863d5d42e494b14b6491b433348b99d7ff92fb678cb1b39edeee49b786b20,c3469d382f807dc7,
train,garbage-mvzg3,garbage-mvzg3_000315.jpg,data/unified/images/train/garbage-mvzg3_000315.jpg,data/raw_garbage-mvzg3/valid/images/184_jpg.rf.1db5cc698093e9ab87d5bd14a8398725.jpg,43083,df2c9bf40d886fa2dbdb9cbc25e17b40b0f632e9e04c4ba636f23527d1fb339c,f09246472f3e1c7c,
train,garbage-mvzg3,garbage-mvzg3_000316.jpg,data/unified/images/train/garbage-mvzg3_000316.jpg,data/raw_garbage-mvzg3/train/images/86_jpg.rf.68f211957a99f38cf08794a5f6e13473.jpg,32344,9d6cae48bcdf1fb61d8e1f7b138de1222938f9e7ce96279bb1d3d2a74d7d5c8e,b2d98d49f2d90d89,
train,garbage-mvzg3,garbage-mvzg3_000317.jpg,data/unified/images/train/garbage-mvzg3_000317.jpg,data/raw_garbage-mvzg3/train/images/107_jpg.rf.3097cee7760f23f3d8aa1eb4f5bd0a21.jpg,34518,975fe6ef9224de9bf0464947fc45c53721900ed36f28bf7867f824e58a6d18c2,e6f46095ea84fe60,
train,garbage-mvzg3,garbage-mvzg3_000318.jpg,data/unified/images/train/garbage-mvzg3_000318.jpg,data/raw_garbage-mvzg3/valid/images/107_jpg.rf.fb2382447042911bb8b1e58c09911dca.jpg,35021,edc8ec07c9090737bf3afde4f0da5fba4722c9e170935914fbc8977aee16333b,de14ebad0a28aaab,
train,garbage-mvzg3,garbage-mvzg3_000319.jpg,data/unified/images/train/garbage-mvzg3_000319.jpg,data/raw_garbage-mvzg3/test/images/9_erip_su_11-15_15-35-40_aft_DF5_jpg.rf.9db4e8de5285067604bb923534227ada.jpg,126046,d7a22fcb11ed7664c1f4a87060b8c702ad331dd2ba178bb63387d7ce202a7ba8,819186e69ec17d1f,
train,garbage-mvzg3,garbage-mvzg3_000320.jpg,data/unified/images/train/garbage-mvzg3_000320.jpg,data/raw_garbage-mvzg3/test/images/175_jpg.rf.3d2f8b8204956714c1e2252b36bc95de.jpg,35057,d3b523a50dbdf6f0f13a5ecdae34aea30b6593d0799beaabc4438cda27924171,d39ce0e75a4d3262,
train,garbage-mvzg3,garbage-mvzg3_000321.jpg,data/unified/images/train/garbage-mvzg3_000321.jpg,data/raw_garbage-mvzg3/valid/images/175_jpg.rf.6e04a91b47685b6ebbf54268a87736c6.jpg,34279,4e8efbe2d30e1b198fe13c48be0a7e6ffd56d40f2cd5a4fa71920cc7e8fdb5ae,f042323d44bb9b6b,
train,garbage-mvzg3,garbage-mvzg3_000322.jpg,data/unified/images/train/garbage-mvzg3_000322.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-04-28-at-3-11-06-PM-2-_jpeg_jpg.rf.e1fd9596b81d02a194c2dccdaf7c99c9.jpg,32256,deb7d1143d6812a956755642db27eceedcf7c66bedf3edaf84efbcef9359a2f5,c9931969337766c4,
train,garbage-mvzg3,garbage-mvzg3_000323.jpg,data/unified/images/train/garbage-mvzg3_000323.jpg,data/raw_garbage-mvzg3/train/images/304_jpg.rf.7f99c7099446628a649fd7ac5f3860c7.jpg,33770,aaeb49d22961724bde1e2c1158dd9bc0149a118f9e98e07281b9d658c7b8202d,b8a787f0c59a4aca,
train,garbage-mvzg3,garbage-mvzg3_000324.jpg,data/unified/images/train/garbage-mvzg3_000324.jpg,data/raw_garbage-mvzg3/train/images/304_jpg.rf.d8442f05888cb6adae8da003f51572da.jpg,34943,14c1ac94fe5bdcea489baf4ee3b77f9f3135c1bad847a849017813998a7c9698,fde4d06a87926784,
train,garbage-mvzg3,garbage-mvzg3_000325.jpg,data/unified/images/train/garbage-mvzg3_000325.jpg,data/raw_garbage-mvzg3/train/images/90_jpg.rf.c57ed77ca05ea060d81723593b3dd74b.jpg,30864,e7ecb91e38e6bc6b02fa1b05bc11aa2057ec25dc351ba7ed960700f24ad7c2e6,e6ceca4e86ec5851,
train,garbage-mvzg3,garbage-mvzg3_000326.jpg,data/unified/images/train/garbage-mvzg3_000326.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-08-at-10-24-52-AM_jpeg_jpg.rf.cd64339bbf7bc790b91b26e82df181fd.jpg,79678,0f6a9fffa2baa3e32685cbcd1778fb535dc51d3c2326c9313507e0f6b0ff420a,8c8c8dd8562e6e6e,
train,garbage-mvzg3,garbage-mvzg3_000327.jpg,data/unified/images/train/garbage-mvzg3_000327.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-08-at-10-24-52-AM_jpeg_jpg.rf.cf2d1b3be95017d16613b00bc555bb97.jpg,83306,f54736a3dde7c787669314f26af16aba8c459490e69e959430c4b72d5ad3486d,8c8c8dd8562e6e6e,
train,garbage-mvzg3,garbage-mvzg3_000328.jpg,data/unified/images/train/garbage-mvzg3_000328.jpg,data/raw_garbage-mvzg3/train/images/WhatsApp-Image-2023-05-08-at-10-24-52-AM_jpeg_jpg.rf.e97e2e9e24c54992cd903668c622ef26.jpg,82679,ded6d2e76e9325b44dc3f7249eaf237088230f8220619224f51fbb1bf3b7660a,8c8c8dd8562e6e6e,
train,garbage-mvzg3,garbage-mvzg3_000329.jpg,data/unified/images/train/garbage-mvzg3_000329.jpg,data/raw_garbage-mvzg3/test/images/9_erip_su_11-15_13-49-39_aft_DF5_jpg.rf.a43b4aec832fc8e48b3b16377761aca4.jpg,154929,be693b6011320d5faafca1edc00ed3bf7ec288a14a254fc631f7c798d1e1ebbc,9966d4a9ab656e09,
train,garbage-mvzg3,garbage-mvzg3_000330.jpg,data/unified/images/train/garbage-mvzg3_000330.jpg,data/raw_garbage-mvzg3/test/images/274_jpg.rf.7ea9a1b41f786734e6d4858bb49e669f.jpg,67845,645390e31510f27b79cc0c97a523fc9ed626958e3cc2ccb85bbf8d799af45875,aea9339530c895e7,
train,garbage-mvzg3,garbage-mvzg3_000331.jpg,data/unified/images/train/garbage-mvzg3_000331.jpg,data/raw_garbage-mvzg3/train/images/274_jpg.rf.d88e34f6c54233cfa4dfa67cedccf934.jpg,67368,85e87bb029d7f09f069c855537b15827c6c9e187d9d9f1645276df08d766f48b,8254b46f91c7f427,
train,garbage-mvzg3,garbage-mvzg3_000332.jpg,data/unified/images/train/garbage-mvzg3_000332.jpg,data/raw_garbage-mvzg3/train/images/136_jpg.rf.d812614d6fb4b6f842d3e2d2a998282f.jpg,44224,ebd6b78162e8e985fd33da5559c57b9341a680c62b1125deaf533a35c381205e,d5b7da6c86ec0648,
train,garbage-mvzg3,garbage-mvzg3_000333.jpg,data/unified/images/train/garbage-mvzg3_000333.jpg,data/raw_garbage-mvzg3/test/images/9_dsp_su_11-10_10-24-05_for_DF5_jpg.rf.ce136a4c8375c43614306849b247f417.jpg,90977,cd6eb6d6aa92a9cf2c2af8dd1698e921cb0c47bdfc8842f59bd1dda2b1133de5,d8276dc235fb40c9,
train,garbage-mvzg3,garbage-mvzg3_000334.jpg,data/unified/images/train/garbage-mvzg3_000334.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_09-21-34_for_DF5_jpg.rf.7e47ca1d9a06a43e43e9adfb0d34668e.jpg,106561,d839934082242e4b512ecd38a6a834265739a919a326cb62047f8ce08a761bfe,c5651858761e5f6a,
train,garbage-mvzg3,garbage-mvzg3_000335.jpg,data/unified/images/train/garbage-mvzg3_000335.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_09-21-34_for_DF5_jpg.rf.e1ee7be926248b7a68fa2bf194e0b7b8.jpg,106133,50bf615dec761e80a6d73ba91abd478e9d0cb74d1d65fcaf7c1efb444d37d75c,c5651858761e5f6a,
train,garbage-mvzg3,garbage-mvzg3_000336.jpg,data/unified/images/train/garbage-mvzg3_000336.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_09-21-34_for_DF5_jpg.rf.f9f3c06356fd26a9f85f0c4fed00716f.jpg,106540,f99afb53849e9cbb68fe301d2cc6e83b522fa2260de321cd4b59fc65729fd280,c5651158761e5f6a,
train,garbage-mvzg3,garbage-mvzg3_000337.jpg,data/unified/images/train/garbage-mvzg3_000337.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_11-14-05_for_DF5_jpg.rf.5dcdca0f710e6df641d997ad054c8387.jpg,112231,45c37d802375ad3c1264627cbc0099a35a13812101e8655504ea24e981a9f80f,e10d72ba0dc55b4b,
train,garbage-mvzg3,garbage-mvzg3_000338.jpg,data/unified/images/train/garbage-mvzg3_000338.jpg,data/raw_garbage-mvzg3/train/images/164_jpg.rf.3e234c7c248917e1345770d98f6d4e81.jpg,29603,7fc930b70df2f4d6bd5fd13b9f06afb4583f4ad6a23f1266654671f98a3bb078,ccb27b2e409a3778,
train,garbage-mvzg3,garbage-mvzg3_000339.jpg,data/unified/images/train/garbage-mvzg3_000339.jpg,data/raw_garbage-mvzg3/train/images/14_jpg.rf.aba32a3d589e18b8eab603c9dd96a497.jpg,61295,a4cc3b55eefc39654c547466e9499ed8214e616a279d83e0a3826f822ad774d0,f2ac3fd2844bda24,
train,garbage-mvzg3,garbage-mvzg3_000340.jpg,data/unified/images/train/garbage-mvzg3_000340.jpg,data/raw_garbage-mvzg3/train/images/101_jpg.rf.33e24b845de69e8ec8a1455458de4078.jpg,40183,dc7187fbf86b679f76cbae5f532bb09b26610274290f28806c7295b58e1da4a0,ead48a1b616187de,
train,garbage-mvzg3,garbage-mvzg3_000341.jpg,data/unified/images/train/garbage-mvzg3_000341.jpg,data/raw_garbage-mvzg3/valid/images/101_jpg.rf.e1dd45055d0a0a17384c139365365659.jpg,40580,f500218a195b7bf7938a64372eee2a391b3620ab4d3c34d613e831461b346cf2,bc98dd04e416f64b,
train,garbage-mvzg3,garbage-mvzg3_000342.jpg,data/unified/images/train/garbage-mvzg3_000342.jpg,data/raw_garbage-mvzg3/train/images/230_jpg.rf.2e6473ac3c53f43797d5b261b9a76fbf.jpg,28589,89a35b6f497fd5e2fb857c07deb94e0553f86c6b0ffbaf9a2f0fc9f0e2d1c507,e86a928ccd973c39,
train,garbage-mvzg3,garbage-mvzg3_000343.jpg,data/unified/images/train/garbage-mvzg3_000343.jpg,data/raw_garbage-mvzg3/valid/images/230_jpg.rf.0224f532fb09c3cf68bb51bfe24d6a53.jpg,27760,9f44cdbd84aabd88d630d16026cc7712be938361978826c5b70e68590f81d941,e99d96728e4b3158,
train,garbage-mvzg3,garbage-mvzg3_000344.jpg,data/unified/images/train/garbage-mvzg3_000344.jpg,data/raw_garbage-mvzg3/train/images/9_dsp_su_11-10_09-25-45_for_DF5_jpg.rf.f01b000bc5f4ade82ba8eb123fb817cc.jpg,133347,065aaccac0b00b0c99dbe473ae8e9d11466548902991f199bc8a8eb61167f3b9,f27461afb0325959,
train,garbage-mvzg3,garbage-mvzg3_000345.jpg,data/unified/images/train/garbage-mvzg3_000345.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_09-25-45_for_DF5_jpg.rf.3b05ef11760ec4767100c9f3b89cef35.jpg,132899,89b20e1b78c34c8dca72b57f51ea47f8a43b9bf8f3e5634d0347fb8ed6a04692,f27461afb0325959,
train,garbage-mvzg3,garbage-mvzg3_000346.jpg,data/unified/images/train/garbage-mvzg3_000346.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_09-25-45_for_DF5_jpg.rf.933d6f6dec879b0fe54716b27781dbdc.jpg,133438,fa6a6a964eedf271539cddcbb3b767c4d2747e4c19cf238d83a0870de27ca27a,f27063afb0325a59,
train,garbage-mvzg3,garbage-mvzg3_000347.jpg,data/unified/images/train/garbage-mvzg3_000347.jpg,data/raw_garbage-mvzg3/train/images/9_erip_su_11-15_14-02-41_aft_DF5_jpg.rf.95ba212fa2f07d2d8a5beab7e9788b09.jpg,187904,01c7f1bc3601891aba224e31591f893ca1afb0ee200afb5865326a0e321d3f51,812b4c3cb923e7da,
train,garbage-mvzg3,garbage-mvzg3_000348.jpg,data/unified/images/train/garbage-mvzg3_000348.jpg,data/raw_garbage-mvzg3/valid/images/9_dsp_su_11-10_11-14-44_for_DF5_jpg.rf.7da5adf081b4a7b47fcb5f3cb5078bf0.jpg,127092,60358e7f6ff315b44b42be5624349dbd612dce6d514481e52700cddddd881c4d,a434056fc746ecad,
